files,type
FashionMNIST_55846.png,3
FashionMNIST_55847.png,2
FashionMNIST_55848.png,3
FashionMNIST_55849.png,6
FashionMNIST_55850.png,2
FashionMNIST_55851.png,7
FashionMNIST_55852.png,4
FashionMNIST_55853.png,8
FashionMNIST_55854.png,2
FashionMNIST_55855.png,7
FashionMNIST_55856.png,1
FashionMNIST_55857.png,4
FashionMNIST_55858.png,7
FashionMNIST_55859.png,2
FashionMNIST_55860.png,6
FashionMNIST_55861.png,0
FashionMNIST_55862.png,6
FashionMNIST_55863.png,3
FashionMNIST_55864.png,5
FashionMNIST_55865.png,3
FashionMNIST_55866.png,4
FashionMNIST_55867.png,6
FashionMNIST_55868.png,0
FashionMNIST_55869.png,3
FashionMNIST_55870.png,0
FashionMNIST_55871.png,8
FashionMNIST_55872.png,1
FashionMNIST_55873.png,1
FashionMNIST_55874.png,5
FashionMNIST_55875.png,2
FashionMNIST_55876.png,6
FashionMNIST_55877.png,5
FashionMNIST_55878.png,1
FashionMNIST_55879.png,1
FashionMNIST_55880.png,1
FashionMNIST_55881.png,7
FashionMNIST_55882.png,3
FashionMNIST_55883.png,4
FashionMNIST_55884.png,2
FashionMNIST_55885.png,0
FashionMNIST_55886.png,3
FashionMNIST_55887.png,5
FashionMNIST_55888.png,3
FashionMNIST_55889.png,7
FashionMNIST_55890.png,3
FashionMNIST_55891.png,5
FashionMNIST_55892.png,8
FashionMNIST_55893.png,6
FashionMNIST_55894.png,4
FashionMNIST_55895.png,2
FashionMNIST_55896.png,3
FashionMNIST_55897.png,1
FashionMNIST_55898.png,5
FashionMNIST_55899.png,2
FashionMNIST_55900.png,7
FashionMNIST_55901.png,3
FashionMNIST_55902.png,9
FashionMNIST_55903.png,9
FashionMNIST_55904.png,3
FashionMNIST_55905.png,6
FashionMNIST_55906.png,0
FashionMNIST_55907.png,4
FashionMNIST_55908.png,7
FashionMNIST_55909.png,0
FashionMNIST_55910.png,5
FashionMNIST_55911.png,0
FashionMNIST_55912.png,9
FashionMNIST_55913.png,7
FashionMNIST_55914.png,4
FashionMNIST_55915.png,5
FashionMNIST_55916.png,9
FashionMNIST_55917.png,8
FashionMNIST_55918.png,1
FashionMNIST_55919.png,6
FashionMNIST_55920.png,7
FashionMNIST_55921.png,6
FashionMNIST_55922.png,9
FashionMNIST_55923.png,7
FashionMNIST_55924.png,8
FashionMNIST_55925.png,8
FashionMNIST_55926.png,1
FashionMNIST_55927.png,9
FashionMNIST_55928.png,5
FashionMNIST_55929.png,0
FashionMNIST_55930.png,4
FashionMNIST_55931.png,5
FashionMNIST_55932.png,4
FashionMNIST_55933.png,9
FashionMNIST_55934.png,9
FashionMNIST_55935.png,2
FashionMNIST_55936.png,2
FashionMNIST_55937.png,0
FashionMNIST_55938.png,4
FashionMNIST_55939.png,1
FashionMNIST_55940.png,0
FashionMNIST_55941.png,6
FashionMNIST_55942.png,4
FashionMNIST_55943.png,8
FashionMNIST_55944.png,4
FashionMNIST_55945.png,9
FashionMNIST_55946.png,9
FashionMNIST_55947.png,2
FashionMNIST_55948.png,8
FashionMNIST_55949.png,9
FashionMNIST_55950.png,3
FashionMNIST_55951.png,8
FashionMNIST_55952.png,6
FashionMNIST_55953.png,8
FashionMNIST_55954.png,8
FashionMNIST_55955.png,4
FashionMNIST_55956.png,2
FashionMNIST_55957.png,0
FashionMNIST_55958.png,6
FashionMNIST_55959.png,2
FashionMNIST_55960.png,9
FashionMNIST_55961.png,1
FashionMNIST_55962.png,5
FashionMNIST_55963.png,0
FashionMNIST_55964.png,9
FashionMNIST_55965.png,4
FashionMNIST_55966.png,8
FashionMNIST_55967.png,3
FashionMNIST_55968.png,3
FashionMNIST_55969.png,4
FashionMNIST_55970.png,7
FashionMNIST_55971.png,1
FashionMNIST_55972.png,9
FashionMNIST_55973.png,7
FashionMNIST_55974.png,7
FashionMNIST_55975.png,6
FashionMNIST_55976.png,3
FashionMNIST_55977.png,0
FashionMNIST_55978.png,0
FashionMNIST_55979.png,9
FashionMNIST_55980.png,2
FashionMNIST_55981.png,1
FashionMNIST_55982.png,2
FashionMNIST_55983.png,1
FashionMNIST_55984.png,6
FashionMNIST_55985.png,4
FashionMNIST_55986.png,9
FashionMNIST_55987.png,9
FashionMNIST_55988.png,3
FashionMNIST_55989.png,0
FashionMNIST_55990.png,5
FashionMNIST_55991.png,7
FashionMNIST_55992.png,9
FashionMNIST_55993.png,6
FashionMNIST_55994.png,9
FashionMNIST_55995.png,9
FashionMNIST_55996.png,0
FashionMNIST_55997.png,8
FashionMNIST_55998.png,0
FashionMNIST_55999.png,6
FashionMNIST_56000.png,3
FashionMNIST_56001.png,7
FashionMNIST_56002.png,0
FashionMNIST_56003.png,2
FashionMNIST_56004.png,0
FashionMNIST_56005.png,0
FashionMNIST_56006.png,2
FashionMNIST_56007.png,2
FashionMNIST_56008.png,3
FashionMNIST_56009.png,1
FashionMNIST_56010.png,7
FashionMNIST_56011.png,1
FashionMNIST_56012.png,5
FashionMNIST_56013.png,7
FashionMNIST_56014.png,1
FashionMNIST_56015.png,1
FashionMNIST_56016.png,3
FashionMNIST_56017.png,7
FashionMNIST_56018.png,0
FashionMNIST_56019.png,5
FashionMNIST_56020.png,8
FashionMNIST_56021.png,5
FashionMNIST_56022.png,7
FashionMNIST_56023.png,5
FashionMNIST_56024.png,2
FashionMNIST_56025.png,2
FashionMNIST_56026.png,8
FashionMNIST_56027.png,7
FashionMNIST_56028.png,3
FashionMNIST_56029.png,4
FashionMNIST_56030.png,9
FashionMNIST_56031.png,6
FashionMNIST_56032.png,2
FashionMNIST_56033.png,9
FashionMNIST_56034.png,4
FashionMNIST_56035.png,6
FashionMNIST_56036.png,1
FashionMNIST_56037.png,9
FashionMNIST_56038.png,6
FashionMNIST_56039.png,3
FashionMNIST_56040.png,8
FashionMNIST_56041.png,3
FashionMNIST_56042.png,4
FashionMNIST_56043.png,5
FashionMNIST_56044.png,6
FashionMNIST_56045.png,4
FashionMNIST_56046.png,2
FashionMNIST_56047.png,6
FashionMNIST_56048.png,7
FashionMNIST_56049.png,2
FashionMNIST_56050.png,1
FashionMNIST_56051.png,7
FashionMNIST_56052.png,2
FashionMNIST_56053.png,0
FashionMNIST_56054.png,9
FashionMNIST_56055.png,2
FashionMNIST_56056.png,5
FashionMNIST_56057.png,3
FashionMNIST_56058.png,8
FashionMNIST_56059.png,7
FashionMNIST_56060.png,3
FashionMNIST_56061.png,0
FashionMNIST_56062.png,3
FashionMNIST_56063.png,7
FashionMNIST_56064.png,1
FashionMNIST_56065.png,5
FashionMNIST_56066.png,0
FashionMNIST_56067.png,5
FashionMNIST_56068.png,8
FashionMNIST_56069.png,4
FashionMNIST_56070.png,0
FashionMNIST_56071.png,6
FashionMNIST_56072.png,7
FashionMNIST_56073.png,5
FashionMNIST_56074.png,5
FashionMNIST_56075.png,8
FashionMNIST_56076.png,6
FashionMNIST_56077.png,6
FashionMNIST_56078.png,1
FashionMNIST_56079.png,6
FashionMNIST_56080.png,8
FashionMNIST_56081.png,6
FashionMNIST_56082.png,3
FashionMNIST_56083.png,3
FashionMNIST_56084.png,9
FashionMNIST_56085.png,8
FashionMNIST_56086.png,2
FashionMNIST_56087.png,3
FashionMNIST_56088.png,0
FashionMNIST_56089.png,1
FashionMNIST_56090.png,4
FashionMNIST_56091.png,1
FashionMNIST_56092.png,4
FashionMNIST_56093.png,8
FashionMNIST_56094.png,2
FashionMNIST_56095.png,9
FashionMNIST_56096.png,0
FashionMNIST_56097.png,4
FashionMNIST_56098.png,5
FashionMNIST_56099.png,0
FashionMNIST_56100.png,5
FashionMNIST_56101.png,1
FashionMNIST_56102.png,8
FashionMNIST_56103.png,9
FashionMNIST_56104.png,8
FashionMNIST_56105.png,4
FashionMNIST_56106.png,9
FashionMNIST_56107.png,9
FashionMNIST_56108.png,1
FashionMNIST_56109.png,9
FashionMNIST_56110.png,1
FashionMNIST_56111.png,4
FashionMNIST_56112.png,8
FashionMNIST_56113.png,0
FashionMNIST_56114.png,2
FashionMNIST_56115.png,6
FashionMNIST_56116.png,4
FashionMNIST_56117.png,8
FashionMNIST_56118.png,6
FashionMNIST_56119.png,9
FashionMNIST_56120.png,1
FashionMNIST_56121.png,3
FashionMNIST_56122.png,3
FashionMNIST_56123.png,6
FashionMNIST_56124.png,6
FashionMNIST_56125.png,4
FashionMNIST_56126.png,7
FashionMNIST_56127.png,6
FashionMNIST_56128.png,1
FashionMNIST_56129.png,2
FashionMNIST_56130.png,1
FashionMNIST_56131.png,0
FashionMNIST_56132.png,7
FashionMNIST_56133.png,3
FashionMNIST_56134.png,1
FashionMNIST_56135.png,7
FashionMNIST_56136.png,9
FashionMNIST_56137.png,4
FashionMNIST_56138.png,4
FashionMNIST_56139.png,3
FashionMNIST_56140.png,9
FashionMNIST_56141.png,8
FashionMNIST_56142.png,9
FashionMNIST_56143.png,3
FashionMNIST_56144.png,4
FashionMNIST_56145.png,3
FashionMNIST_56146.png,3
FashionMNIST_56147.png,8
FashionMNIST_56148.png,3
FashionMNIST_56149.png,0
FashionMNIST_56150.png,6
FashionMNIST_56151.png,6
FashionMNIST_56152.png,0
FashionMNIST_56153.png,6
FashionMNIST_56154.png,3
FashionMNIST_56155.png,8
FashionMNIST_56156.png,9
FashionMNIST_56157.png,5
FashionMNIST_56158.png,5
FashionMNIST_56159.png,6
FashionMNIST_56160.png,9
FashionMNIST_56161.png,2
FashionMNIST_56162.png,3
FashionMNIST_56163.png,5
FashionMNIST_56164.png,1
FashionMNIST_56165.png,3
FashionMNIST_56166.png,3
FashionMNIST_56167.png,5
FashionMNIST_56168.png,6
FashionMNIST_56169.png,2
FashionMNIST_56170.png,2
FashionMNIST_56171.png,5
FashionMNIST_56172.png,3
FashionMNIST_56173.png,6
FashionMNIST_56174.png,5
FashionMNIST_56175.png,7
FashionMNIST_56176.png,5
FashionMNIST_56177.png,6
FashionMNIST_56178.png,1
FashionMNIST_56179.png,2
FashionMNIST_56180.png,8
FashionMNIST_56181.png,4
FashionMNIST_56182.png,6
FashionMNIST_56183.png,6
FashionMNIST_56184.png,3
FashionMNIST_56185.png,5
FashionMNIST_56186.png,3
FashionMNIST_56187.png,4
FashionMNIST_56188.png,5
FashionMNIST_56189.png,9
FashionMNIST_56190.png,3
FashionMNIST_56191.png,4
FashionMNIST_56192.png,6
FashionMNIST_56193.png,9
FashionMNIST_56194.png,9
FashionMNIST_56195.png,7
FashionMNIST_56196.png,5
FashionMNIST_56197.png,6
FashionMNIST_56198.png,8
FashionMNIST_56199.png,0
FashionMNIST_56200.png,6
FashionMNIST_56201.png,1
FashionMNIST_56202.png,2
FashionMNIST_56203.png,7
FashionMNIST_56204.png,4
FashionMNIST_56205.png,0
FashionMNIST_56206.png,4
FashionMNIST_56207.png,3
FashionMNIST_56208.png,3
FashionMNIST_56209.png,9
FashionMNIST_56210.png,0
FashionMNIST_56211.png,3
FashionMNIST_56212.png,8
FashionMNIST_56213.png,7
FashionMNIST_56214.png,7
FashionMNIST_56215.png,4
FashionMNIST_56216.png,6
FashionMNIST_56217.png,7
FashionMNIST_56218.png,7
FashionMNIST_56219.png,6
FashionMNIST_56220.png,9
FashionMNIST_56221.png,3
FashionMNIST_56222.png,8
FashionMNIST_56223.png,7
FashionMNIST_56224.png,6
FashionMNIST_56225.png,2
FashionMNIST_56226.png,8
FashionMNIST_56227.png,2
FashionMNIST_56228.png,1
FashionMNIST_56229.png,6
FashionMNIST_56230.png,5
FashionMNIST_56231.png,2
FashionMNIST_56232.png,4
FashionMNIST_56233.png,5
FashionMNIST_56234.png,4
FashionMNIST_56235.png,5
FashionMNIST_56236.png,1
FashionMNIST_56237.png,8
FashionMNIST_56238.png,9
FashionMNIST_56239.png,0
FashionMNIST_56240.png,8
FashionMNIST_56241.png,6
FashionMNIST_56242.png,2
FashionMNIST_56243.png,0
FashionMNIST_56244.png,8
FashionMNIST_56245.png,7
FashionMNIST_56246.png,0
FashionMNIST_56247.png,5
FashionMNIST_56248.png,6
FashionMNIST_56249.png,7
FashionMNIST_56250.png,3
FashionMNIST_56251.png,3
FashionMNIST_56252.png,9
FashionMNIST_56253.png,7
FashionMNIST_56254.png,5
FashionMNIST_56255.png,5
FashionMNIST_56256.png,9
FashionMNIST_56257.png,1
FashionMNIST_56258.png,7
FashionMNIST_56259.png,7
FashionMNIST_56260.png,4
FashionMNIST_56261.png,1
FashionMNIST_56262.png,6
FashionMNIST_56263.png,1
FashionMNIST_56264.png,2
FashionMNIST_56265.png,8
FashionMNIST_56266.png,1
FashionMNIST_56267.png,5
FashionMNIST_56268.png,5
FashionMNIST_56269.png,9
FashionMNIST_56270.png,6
FashionMNIST_56271.png,0
FashionMNIST_56272.png,1
FashionMNIST_56273.png,9
FashionMNIST_56274.png,4
FashionMNIST_56275.png,7
FashionMNIST_56276.png,9
FashionMNIST_56277.png,3
FashionMNIST_56278.png,8
FashionMNIST_56279.png,2
FashionMNIST_56280.png,7
FashionMNIST_56281.png,7
FashionMNIST_56282.png,0
FashionMNIST_56283.png,2
FashionMNIST_56284.png,6
FashionMNIST_56285.png,2
FashionMNIST_56286.png,7
FashionMNIST_56287.png,6
FashionMNIST_56288.png,5
FashionMNIST_56289.png,6
FashionMNIST_56290.png,9
FashionMNIST_56291.png,9
FashionMNIST_56292.png,2
FashionMNIST_56293.png,6
FashionMNIST_56294.png,0
FashionMNIST_56295.png,8
FashionMNIST_56296.png,8
FashionMNIST_56297.png,5
FashionMNIST_56298.png,3
FashionMNIST_56299.png,5
FashionMNIST_56300.png,5
FashionMNIST_56301.png,9
FashionMNIST_56302.png,8
FashionMNIST_56303.png,2
FashionMNIST_56304.png,3
FashionMNIST_56305.png,8
FashionMNIST_56306.png,4
FashionMNIST_56307.png,3
FashionMNIST_56308.png,6
FashionMNIST_56309.png,2
FashionMNIST_56310.png,9
FashionMNIST_56311.png,0
FashionMNIST_56312.png,2
FashionMNIST_56313.png,1
FashionMNIST_56314.png,2
FashionMNIST_56315.png,9
FashionMNIST_56316.png,5
FashionMNIST_56317.png,4
FashionMNIST_56318.png,2
FashionMNIST_56319.png,5
FashionMNIST_56320.png,5
FashionMNIST_56321.png,1
FashionMNIST_56322.png,8
FashionMNIST_56323.png,2
FashionMNIST_56324.png,3
FashionMNIST_56325.png,2
FashionMNIST_56326.png,9
FashionMNIST_56327.png,6
FashionMNIST_56328.png,5
FashionMNIST_56329.png,5
FashionMNIST_56330.png,0
FashionMNIST_56331.png,6
FashionMNIST_56332.png,0
FashionMNIST_56333.png,4
FashionMNIST_56334.png,8
FashionMNIST_56335.png,8
FashionMNIST_56336.png,5
FashionMNIST_56337.png,9
FashionMNIST_56338.png,2
FashionMNIST_56339.png,4
FashionMNIST_56340.png,7
FashionMNIST_56341.png,3
FashionMNIST_56342.png,8
FashionMNIST_56343.png,6
FashionMNIST_56344.png,1
FashionMNIST_56345.png,8
FashionMNIST_56346.png,3
FashionMNIST_56347.png,6
FashionMNIST_56348.png,8
FashionMNIST_56349.png,3
FashionMNIST_56350.png,8
FashionMNIST_56351.png,6
FashionMNIST_56352.png,4
FashionMNIST_56353.png,3
FashionMNIST_56354.png,0
FashionMNIST_56355.png,6
FashionMNIST_56356.png,7
FashionMNIST_56357.png,4
FashionMNIST_56358.png,9
FashionMNIST_56359.png,5
FashionMNIST_56360.png,7
FashionMNIST_56361.png,2
FashionMNIST_56362.png,8
FashionMNIST_56363.png,3
FashionMNIST_56364.png,4
FashionMNIST_56365.png,5
FashionMNIST_56366.png,9
FashionMNIST_56367.png,0
FashionMNIST_56368.png,0
FashionMNIST_56369.png,3
FashionMNIST_56370.png,4
FashionMNIST_56371.png,0
FashionMNIST_56372.png,1
FashionMNIST_56373.png,2
FashionMNIST_56374.png,1
FashionMNIST_56375.png,5
FashionMNIST_56376.png,3
FashionMNIST_56377.png,1
FashionMNIST_56378.png,2
FashionMNIST_56379.png,1
FashionMNIST_56380.png,8
FashionMNIST_56381.png,1
FashionMNIST_56382.png,5
FashionMNIST_56383.png,4
FashionMNIST_56384.png,6
FashionMNIST_56385.png,3
FashionMNIST_56386.png,9
FashionMNIST_56387.png,2
FashionMNIST_56388.png,2
FashionMNIST_56389.png,8
FashionMNIST_56390.png,1
FashionMNIST_56391.png,2
FashionMNIST_56392.png,4
FashionMNIST_56393.png,7
FashionMNIST_56394.png,2
FashionMNIST_56395.png,9
FashionMNIST_56396.png,8
FashionMNIST_56397.png,6
FashionMNIST_56398.png,3
FashionMNIST_56399.png,1
FashionMNIST_56400.png,8
FashionMNIST_56401.png,6
FashionMNIST_56402.png,3
FashionMNIST_56403.png,8
FashionMNIST_56404.png,7
FashionMNIST_56405.png,7
FashionMNIST_56406.png,2
FashionMNIST_56407.png,3
FashionMNIST_56408.png,6
FashionMNIST_56409.png,0
FashionMNIST_56410.png,7
FashionMNIST_56411.png,8
FashionMNIST_56412.png,3
FashionMNIST_56413.png,6
FashionMNIST_56414.png,5
FashionMNIST_56415.png,3
FashionMNIST_56416.png,8
FashionMNIST_56417.png,3
FashionMNIST_56418.png,7
FashionMNIST_56419.png,5
FashionMNIST_56420.png,5
FashionMNIST_56421.png,1
FashionMNIST_56422.png,1
FashionMNIST_56423.png,4
FashionMNIST_56424.png,1
FashionMNIST_56425.png,1
FashionMNIST_56426.png,1
FashionMNIST_56427.png,3
FashionMNIST_56428.png,2
FashionMNIST_56429.png,1
FashionMNIST_56430.png,1
FashionMNIST_56431.png,5
FashionMNIST_56432.png,9
FashionMNIST_56433.png,6
FashionMNIST_56434.png,0
FashionMNIST_56435.png,3
FashionMNIST_56436.png,7
FashionMNIST_56437.png,8
FashionMNIST_56438.png,9
FashionMNIST_56439.png,3
FashionMNIST_56440.png,7
FashionMNIST_56441.png,5
FashionMNIST_56442.png,5
FashionMNIST_56443.png,2
FashionMNIST_56444.png,5
FashionMNIST_56445.png,8
FashionMNIST_56446.png,1
FashionMNIST_56447.png,6
FashionMNIST_56448.png,6
FashionMNIST_56449.png,5
FashionMNIST_56450.png,6
FashionMNIST_56451.png,1
FashionMNIST_56452.png,9
FashionMNIST_56453.png,5
FashionMNIST_56454.png,8
FashionMNIST_56455.png,4
FashionMNIST_56456.png,2
FashionMNIST_56457.png,9
FashionMNIST_56458.png,8
FashionMNIST_56459.png,7
FashionMNIST_56460.png,9
FashionMNIST_56461.png,3
FashionMNIST_56462.png,5
FashionMNIST_56463.png,8
FashionMNIST_56464.png,6
FashionMNIST_56465.png,8
FashionMNIST_56466.png,6
FashionMNIST_56467.png,3
FashionMNIST_56468.png,4
FashionMNIST_56469.png,1
FashionMNIST_56470.png,1
FashionMNIST_56471.png,2
FashionMNIST_56472.png,2
FashionMNIST_56473.png,7
FashionMNIST_56474.png,5
FashionMNIST_56475.png,0
FashionMNIST_56476.png,5
FashionMNIST_56477.png,2
FashionMNIST_56478.png,4
FashionMNIST_56479.png,0
FashionMNIST_56480.png,0
FashionMNIST_56481.png,2
FashionMNIST_56482.png,9
FashionMNIST_56483.png,0
FashionMNIST_56484.png,8
FashionMNIST_56485.png,9
FashionMNIST_56486.png,5
FashionMNIST_56487.png,5
FashionMNIST_56488.png,9
FashionMNIST_56489.png,3
FashionMNIST_56490.png,0
FashionMNIST_56491.png,7
FashionMNIST_56492.png,8
FashionMNIST_56493.png,0
FashionMNIST_56494.png,0
FashionMNIST_56495.png,7
FashionMNIST_56496.png,9
FashionMNIST_56497.png,4
FashionMNIST_56498.png,3
FashionMNIST_56499.png,3
FashionMNIST_56500.png,6
FashionMNIST_56501.png,7
FashionMNIST_56502.png,4
FashionMNIST_56503.png,7
FashionMNIST_56504.png,6
FashionMNIST_56505.png,2
FashionMNIST_56506.png,6
FashionMNIST_56507.png,0
FashionMNIST_56508.png,1
FashionMNIST_56509.png,4
FashionMNIST_56510.png,9
FashionMNIST_56511.png,2
FashionMNIST_56512.png,7
FashionMNIST_56513.png,1
FashionMNIST_56514.png,8
FashionMNIST_56515.png,1
FashionMNIST_56516.png,4
FashionMNIST_56517.png,9
FashionMNIST_56518.png,1
FashionMNIST_56519.png,8
FashionMNIST_56520.png,0
FashionMNIST_56521.png,8
FashionMNIST_56522.png,3
FashionMNIST_56523.png,2
FashionMNIST_56524.png,6
FashionMNIST_56525.png,1
FashionMNIST_56526.png,0
FashionMNIST_56527.png,9
FashionMNIST_56528.png,9
FashionMNIST_56529.png,7
FashionMNIST_56530.png,8
FashionMNIST_56531.png,3
FashionMNIST_56532.png,4
FashionMNIST_56533.png,7
FashionMNIST_56534.png,1
FashionMNIST_56535.png,0
FashionMNIST_56536.png,2
FashionMNIST_56537.png,0
FashionMNIST_56538.png,6
FashionMNIST_56539.png,7
FashionMNIST_56540.png,7
FashionMNIST_56541.png,5
FashionMNIST_56542.png,6
FashionMNIST_56543.png,1
FashionMNIST_56544.png,0
FashionMNIST_56545.png,2
FashionMNIST_56546.png,5
FashionMNIST_56547.png,3
FashionMNIST_56548.png,5
FashionMNIST_56549.png,3
FashionMNIST_56550.png,1
FashionMNIST_56551.png,0
FashionMNIST_56552.png,7
FashionMNIST_56553.png,3
FashionMNIST_56554.png,8
FashionMNIST_56555.png,9
FashionMNIST_56556.png,6
FashionMNIST_56557.png,0
FashionMNIST_56558.png,4
FashionMNIST_56559.png,0
FashionMNIST_56560.png,9
FashionMNIST_56561.png,2
FashionMNIST_56562.png,4
FashionMNIST_56563.png,3
FashionMNIST_56564.png,2
FashionMNIST_56565.png,6
FashionMNIST_56566.png,3
FashionMNIST_56567.png,5
FashionMNIST_56568.png,9
FashionMNIST_56569.png,1
FashionMNIST_56570.png,9
FashionMNIST_56571.png,4
FashionMNIST_56572.png,9
FashionMNIST_56573.png,7
FashionMNIST_56574.png,8
FashionMNIST_56575.png,0
FashionMNIST_56576.png,8
FashionMNIST_56577.png,2
FashionMNIST_56578.png,5
FashionMNIST_56579.png,0
FashionMNIST_56580.png,1
FashionMNIST_56581.png,2
FashionMNIST_56582.png,1
FashionMNIST_56583.png,3
FashionMNIST_56584.png,6
FashionMNIST_56585.png,0
FashionMNIST_56586.png,8
FashionMNIST_56587.png,5
FashionMNIST_56588.png,3
FashionMNIST_56589.png,5
FashionMNIST_56590.png,3
FashionMNIST_56591.png,3
FashionMNIST_56592.png,1
FashionMNIST_56593.png,0
FashionMNIST_56594.png,4
FashionMNIST_56595.png,0
FashionMNIST_56596.png,5
FashionMNIST_56597.png,4
FashionMNIST_56598.png,6
FashionMNIST_56599.png,3
FashionMNIST_56600.png,8
FashionMNIST_56601.png,2
FashionMNIST_56602.png,6
FashionMNIST_56603.png,6
FashionMNIST_56604.png,7
FashionMNIST_56605.png,0
FashionMNIST_56606.png,3
FashionMNIST_56607.png,6
FashionMNIST_56608.png,8
FashionMNIST_56609.png,1
FashionMNIST_56610.png,0
FashionMNIST_56611.png,5
FashionMNIST_56612.png,4
FashionMNIST_56613.png,4
FashionMNIST_56614.png,9
FashionMNIST_56615.png,5
FashionMNIST_56616.png,2
FashionMNIST_56617.png,3
FashionMNIST_56618.png,9
FashionMNIST_56619.png,7
FashionMNIST_56620.png,4
FashionMNIST_56621.png,1
FashionMNIST_56622.png,0
FashionMNIST_56623.png,0
FashionMNIST_56624.png,9
FashionMNIST_56625.png,8
FashionMNIST_56626.png,2
FashionMNIST_56627.png,0
FashionMNIST_56628.png,0
FashionMNIST_56629.png,9
FashionMNIST_56630.png,5
FashionMNIST_56631.png,8
FashionMNIST_56632.png,3
FashionMNIST_56633.png,3
FashionMNIST_56634.png,4
FashionMNIST_56635.png,4
FashionMNIST_56636.png,0
FashionMNIST_56637.png,0
FashionMNIST_56638.png,6
FashionMNIST_56639.png,7
FashionMNIST_56640.png,0
FashionMNIST_56641.png,8
FashionMNIST_56642.png,9
FashionMNIST_56643.png,8
FashionMNIST_56644.png,3
FashionMNIST_56645.png,2
FashionMNIST_56646.png,4
FashionMNIST_56647.png,2
FashionMNIST_56648.png,2
FashionMNIST_56649.png,7
FashionMNIST_56650.png,3
FashionMNIST_56651.png,7
FashionMNIST_56652.png,8
FashionMNIST_56653.png,1
FashionMNIST_56654.png,1
FashionMNIST_56655.png,8
FashionMNIST_56656.png,9
FashionMNIST_56657.png,7
FashionMNIST_56658.png,5
FashionMNIST_56659.png,7
FashionMNIST_56660.png,0
FashionMNIST_56661.png,4
FashionMNIST_56662.png,4
FashionMNIST_56663.png,0
FashionMNIST_56664.png,0
FashionMNIST_56665.png,0
FashionMNIST_56666.png,6
FashionMNIST_56667.png,5
FashionMNIST_56668.png,8
FashionMNIST_56669.png,6
FashionMNIST_56670.png,0
FashionMNIST_56671.png,3
FashionMNIST_56672.png,6
FashionMNIST_56673.png,2
FashionMNIST_56674.png,2
FashionMNIST_56675.png,1
FashionMNIST_56676.png,6
FashionMNIST_56677.png,8
FashionMNIST_56678.png,9
FashionMNIST_56679.png,1
FashionMNIST_56680.png,2
FashionMNIST_56681.png,4
FashionMNIST_56682.png,5
FashionMNIST_56683.png,2
FashionMNIST_56684.png,4
FashionMNIST_56685.png,3
FashionMNIST_56686.png,8
FashionMNIST_56687.png,5
FashionMNIST_56688.png,5
FashionMNIST_56689.png,0
FashionMNIST_56690.png,0
FashionMNIST_56691.png,8
FashionMNIST_56692.png,5
FashionMNIST_56693.png,4
FashionMNIST_56694.png,2
FashionMNIST_56695.png,1
FashionMNIST_56696.png,0
FashionMNIST_56697.png,5
FashionMNIST_56698.png,3
FashionMNIST_56699.png,8
FashionMNIST_56700.png,3
FashionMNIST_56701.png,4
FashionMNIST_56702.png,6
FashionMNIST_56703.png,6
FashionMNIST_56704.png,3
FashionMNIST_56705.png,3
FashionMNIST_56706.png,2
FashionMNIST_56707.png,6
FashionMNIST_56708.png,3
FashionMNIST_56709.png,1
FashionMNIST_56710.png,2
FashionMNIST_56711.png,6
FashionMNIST_56712.png,4
FashionMNIST_56713.png,5
FashionMNIST_56714.png,4
FashionMNIST_56715.png,9
FashionMNIST_56716.png,1
FashionMNIST_56717.png,7
FashionMNIST_56718.png,5
FashionMNIST_56719.png,8
FashionMNIST_56720.png,7
FashionMNIST_56721.png,2
FashionMNIST_56722.png,4
FashionMNIST_56723.png,1
FashionMNIST_56724.png,0
FashionMNIST_56725.png,5
FashionMNIST_56726.png,6
FashionMNIST_56727.png,6
FashionMNIST_56728.png,9
FashionMNIST_56729.png,0
FashionMNIST_56730.png,0
FashionMNIST_56731.png,1
FashionMNIST_56732.png,4
FashionMNIST_56733.png,9
FashionMNIST_56734.png,6
FashionMNIST_56735.png,9
FashionMNIST_56736.png,8
FashionMNIST_56737.png,5
FashionMNIST_56738.png,9
FashionMNIST_56739.png,8
FashionMNIST_56740.png,1
FashionMNIST_56741.png,5
FashionMNIST_56742.png,9
FashionMNIST_56743.png,4
FashionMNIST_56744.png,6
FashionMNIST_56745.png,8
FashionMNIST_56746.png,5
FashionMNIST_56747.png,8
FashionMNIST_56748.png,4
FashionMNIST_56749.png,7
FashionMNIST_56750.png,1
FashionMNIST_56751.png,7
FashionMNIST_56752.png,0
FashionMNIST_56753.png,2
FashionMNIST_56754.png,8
FashionMNIST_56755.png,3
FashionMNIST_56756.png,2
FashionMNIST_56757.png,8
FashionMNIST_56758.png,7
FashionMNIST_56759.png,7
FashionMNIST_56760.png,1
FashionMNIST_56761.png,6
FashionMNIST_56762.png,2
FashionMNIST_56763.png,2
FashionMNIST_56764.png,4
FashionMNIST_56765.png,6
FashionMNIST_56766.png,7
FashionMNIST_56767.png,0
FashionMNIST_56768.png,0
FashionMNIST_56769.png,3
FashionMNIST_56770.png,0
FashionMNIST_56771.png,2
FashionMNIST_56772.png,9
FashionMNIST_56773.png,5
FashionMNIST_56774.png,3
FashionMNIST_56775.png,4
FashionMNIST_56776.png,9
FashionMNIST_56777.png,9
FashionMNIST_56778.png,0
